id,mode,scene,hierarchy,source_sha256,source_utf16_length,translation,review_status
collectible_08,prefix,*,*,743d3c6982bd7fcf9fc5445ead97c6260716c07b23ee0e2c254cef8eba958229,2126,"<i>一组从更大合集中撕下的纸页。上面有两种熟悉生物的详细素描和观察记录，一种是狼，另一种是蝙蝠。研究这些纸页让你很愉快，你心想，四处探查果然不错。简直像是自己的索引。要是叫‘探查索引’就好了。</i>

█████ ██ 日，19██——怪物图鉴增补

魔法森林里的生物确实奇妙，它们拥有我在别处从未见过的特性。也许这里的神秘魔法赋予了环境独特的进化生态位，但这纯属推测。

巨型‘首字下沉’狼——除了‘巨狼’，我不知道还能怎么称呼它；它几乎具备以其命名的顶级掠食者的全部特征，简直像段落开头的装饰首字母。它体型庞大、凶猛、肌肉发达，胃口或许也一样大。事实上，这只标本身上每一种经典狼的特质都被放大了约 2.7 倍。除此之外，唯一特别之处是它的唾液在月光下会轻微发出生物荧光，也许是它吞食巨型动物的结果。

叮蝙——你见过蝙蝠以那种速度在墙壁间来回弹射，撞击时还发出可听见的回响吗？我没有，但这片森林里被诅咒的动物似乎没有极限。我把它们称为‘叮蝙’，它们喜欢栖息在大教堂等废弃建筑的阁楼和天花板上。我遇到的每一栋有屋顶的建筑里似乎至少有一个群落，几乎不可能探索这些地方。它们弹射的速度和力量如此惊人，任何接触都足以造成轻微脑震荡。我很惊讶蝙蝠自己能活那么久。也许它们并没有看上去那么陌生；每当听到同事们认定能‘一劳永逸拯救学院’的方案时，我有时也想把头撞向最近的墙。",approved
collectible_11,prefix,*,*,1db982cde334d9d5faf605d1141d1e884c19d51a1c8c9fadd0694144eaefa79c,2358,"<i>一个被遗弃的背包，和学院里常见的款式很像。它破旧而且有些年头了。你猜主人已经不需要它，于是打开了背包。里面有一些常见物品，还有一封道歉信。背面潦草地写着一份遗嘱。你决定两份都读。</i>

信（以后把我撕下来交给<s>老巫婆</s>魔法几何老师）

亲爱的<s>加戈伊尔</s>加多伊尔老师：

很抱歉，我对你的<s>蠢</s>猫施放了飞行动物，却没同时施放羽落术，导致它现在残疾。我再也不会对猫施放飞行动物而不施放羽落术了<s>（不过那只蠢猫已经完全恢复了）</s>。我<s>不</s>感到抱歉。请接受我这封<s>不诚恳的</s>道歉信。

另外，能否让我重做语言学作业？<s>那个糟糕的图书管理员</s>图书馆里的一条母狗在我交作业前把它吃了。真希望我能做点什么，但我们还没学会施放强制反刍术。如果这份作业不及格，我就不能和朋友们放学后<s>对博加特老头的店施放青蛙雨</s>探索校园、了解学校历史了。谢谢你的帮助，祝你今天愉快。

<s>求求你让我重做吧求求你求求你求求你求求你求求你求求你求求你求求你</s>

此致
（信的其余部分被撕掉了）

我的遗嘱：

我，█████，现神志清醒、身体健全，声明以下为我的最终遗嘱。若发生某一事件或一系列事件，导致我死亡、失去肉身、变成巫妖、获得拒绝人性的能力、又一次迟到高级巫师文学课、不得不吃两份羽衣甘蓝，或以其他方式完全失去行动能力，我的财物分配如下：

我所有的土地、物质财产、头衔和‘财产’，全部交给我的宠物鸭布塞法洛斯，绝不留给我那臭烘烘的姐姐。

所有债务、作业和强加的惩罚，由苏茜·疣字（E6 班）和加多伊尔老师平分。所有利息和惩罚事先加倍。

我把我用纸和墨水创作的精彩画作及其相关版权（申请中）托付给我的父母。

就这些。

签名：█████",approved
collectible_15,prefix,*,*,660ea8840bf2625816ad5c275a7b8b062eb6cd99953e987127b8276681462ba0,2498,"<i>和其他几份笔记一样，这里的语气不同。似乎出自另一个人，一个资历稍浅、并非自愿来到这里的人。纸页上有一只蝙蝠状生物的精细素描，观察起来令人不安。</i>

记录 96B——内部探索 2

好消息是我还活着，所以阿斯特多年前尝试的方法应该奏效了，记录也依旧准确。坏消息是，我现在得找到他，不管他在哪里。

我正藏在页边空间的动物群落里，处境非常危险，只能蜷在某座随机建筑的角落写下这些。我们曾推测生命可以在页边空间中存在并成长，但看到这片空间里竟生长出如此多东西，我还是有些震撼。唯一的问题是它们极具敌意，比预想的更甚。这也是我蜷缩在这里的部分原因，另一部分则是我自己的愚蠢。它们对光的反应就像鲨鱼对血的反应——知道那是活物，便想攻击。我说‘它们’，而不指明某种动物，是因为我注意到它们似乎都以同样诡异的方式行动。仿佛某种邪恶之物感染了它们的本质，扭曲了它们的天性。外表当然也说明了这一点。

狼流着在月光下微微发光的黑色唾液。蝙蝠像是浑身涂了油一样‘滴着’东西。鱼比正常情况还要滑。即便温度并不支持，树叶也可疑地呈现异色。这里的气候要么太过陌生，要么同样被这种奇怪物质感染。不要碰黑色的东西。

记录 97A——内部探索 3

仔细观察后，我得出了一些惊人的结论。我觉得……我觉得它们是在装。

这些生物不知道活物应该如何行动，它们只知道活物看起来是什么样。我见过被感染的猎物和捕食者，却从未见过被感染的捕食者攻击被感染的猎物，反过来也没有。

它们呼吸的方式也很奇怪。胸腔上下起伏，像在吸气和呼气，但它们始终看起来一样。无论移动快慢，呼吸频率都相同，几乎像循环播放的翻页书。恕我直言，我不认为它们真的呼吸，只是在模仿动作，却没有真正执行。真是诡异。",approved
collectible_14,prefix,*,*,89d67dbaafcb7b188560e6fec997f1e827d22bc15ec8ad5d6080d5b8a9893899,2544,"<i>几页像是从某物上撕下来的笔记。主要部分重现了一系列符文，并配有一个被拆成数块的大型构装体草图。纸页上还有一张较小的便签，或许是补充说明。</i>

古代技术笔记——第 27 号
我以前推测过，复杂符文也许能利用多层阵列来编码并行法术，但这更有意思。这不只是编码，而是完整的计算！每个符文都像某种闸门，魔力沿着它们流动；理论上可以追踪每个符文的开关状态，但那需要太多卷轴。显然，这不只是一块仪式方尖碑，而是一整套机关——可它是做什么的？我挖掘周边区域时发现了类似肘部和手指的部件，奇怪的是它们能拼在一起。不过整体设计太简陋，似乎做不了什么有价值的事，只能把方块放到另一个方块上。也许是某种建筑工程。考虑到它维护不善，可能在这里建成时使用过，后来被一支管理糟糕的清理队当成遗留物。要不是我对没完没了的施工太熟悉——大厅里的支架简直像梅林亲手搭的，尽管校长显然不承认——我也不会觉得眼熟。

它们也许属于同一台机器，但我不会这么快下结论。有趣的是，主体并不完全光滑。我费了很大力气转动这个山丘大小的巨物（我从没想过能借此理解法师之手串联的极限），发现了惊人的东西：两处手掌大小的左右手凹槽，我猜它们分别对应左、右。每处凹槽下方都有一道独立铭文，使用的语言无疑和我之前见过的相同，语法也一样。两处上方还有一道大得多的铭文。

我还不知道它们是什么意思，但迟早会弄清楚。否则，我手下的研究生（不是那些在做动物实验的）接下来几周就要多很多作业了。我们可以从许多角度着手。

古代技术笔记——第 32 号
它能自己移动……\\\

\\\……自行……\\\\
问题是，我能控制它吗？……",approved
collectible_00,prefix,*,*,348d6d0c270f02dd074239985f864d9783a01b5dff920594012b0d011c9bcfcf,692,"<i>这张卡片又旧又破，是逝去时代的遗物。你几乎辨认不出上面的花体字，但不全是因为墨水褪色，而是因为你从未正式学过花体字。你能读出的内容如下。</i>

|               姓名              |        借出日期       |    归还日期   |
| ███████                | ███, ███                | █████53              |
| John Dee                    |  ██ 13th, 1542      | May ██, 1545       |
| M███n le Fay        |  Mar. ██, 1147       | Dec. 23rd, 1148   |
| Myrddin Morfryn | Aug. 9th, 1107        | ███, 1109              | 
| ████ the Great    | ███ 867                   | ███████              | ",approved
collectible_02,prefix,*,*,18cee5ba1f53b6aefb53416b3566317abf47b848243280285255555da80b21fb,1048,"<i>花体字不知为何既优雅又潦草，笔迹却无可挑剔。不过，岁月损坏了部分文字。</i>

星期五 13 日，████

难以置信！简直难以置信！

我原以为这所机构致力于魔法研究，显然并非如此！‘太危险了’，谁说的？行政部门那群蠢货懂什么魔法？自从 ████████ 以来他们就把自己关了起来，那是多少年前来着？

还有什么 ████████████ 会真正伤害到谁？除了……好吧，意外总会发生。

这根本不是重点。这太疯狂了！显然校长已经自负到头顶了……不管塔楼里那些蝾螈同不同意，实验都要继续。

星期六 14 日，████

我的酸面团发得好极了。它一定能烤出漂亮的面包，下次也许该试试佛卡夏。要是我能想起正确的含水率就好了。也许是 90%，除非明天要下雨，那就该算 85%，毕竟有雨。",approved
collectible_16,prefix,*,*,40176bc7459c4abfefd20e743dd4f4f406149597e5f29733e49f8a81dda09655,2021,"<i>这篇日记看起来……不一样，而且你说不清原因。结构和细节都与一路拾到的其他条目相同，但笔迹更潦草，诡异地像孩子写的。连纸页本身似乎都来自另一本日记。它散发着压抑情绪的气息，你不知道那是谁的。</i>

██████ ██ 日，████——他为什么就不能听！

他就是个只顾自己的自恋狂！他在乎的只有工作、实验，除此之外<b>什么都没有</b>！他就像完全看不见身边的人！！！总是对我说‘去那里，做这个’，完全不管别人的感受。你觉得我懒，那<b>你</b>今天做了什么<b>有价值的事</b>？你以为人们在你不停冲他们大喊时<b>会做什么</b>？每当你又冲我吼出一个命令，我第一个念头就是：‘你<b>到底什么时候</b>才闭嘴？’你对自己和别人都要求过高，一不合心意就暴力发作。好吧，完美先生，你到底想让我<b>成为什么</b>？成为你的复制品？你明知道那不可能！承认吧！你以为我丢脸，不想让别人知道我的存在，所以把我藏起来，结果现在我和你一起困在这里。如果你想让什么<b>有意义的事</b>发生，就别再把我藏在身后，面对镜子看看自己。可你就是<b>不明白</b>，阿斯特，对<b>吧</b>？无论多努力，你都不能彻底把我<b>摆脱</b>。你当然还是希望自己能做到。随便对我发多大火，都不会让<b>她</b>回来——对，我就是要说这个！你只会沉溺于研究，用它来逃避你年轻时的<b>记忆</b>。你不能同时存在于<b>这里</b>和<b>那里</b>，所以别再<b>幼稚</b>了，长大吧！你随时可以回到<b>过去</b>，但那里已经空无一人；总有一天你必须面对这个事实，面对你<b>自己</b>。",approved
il_3ff04d21d03bfe36,prefix,*,*,2f7f07682d78348998ebeefe74bf65fe1c4f640d1a920f286f8d9dad1b123e0c,6,代码： ,approved
il_ef7a73848375838c,prefix,*,*,0b2c1efb499a30529fad12e8858085b2184077429de64cc99d5ccc3c19b8941b,44,在以下步数内收集全部笔记并完成关卡：,approved
il_e6353ed7a84d5092,prefix,*,*,21fd9d9593001bb274a77ad2a5df08be9185c1b7259ea708c571bd5540ab9a77,12,收藏品 ,approved
il_9d521c79e4c3e62f,prefix,*,*,92b2c95e99f02710d5cdec888a2c838958eeba898d334bbb06cfbd1db3353285,8,版本 ,approved
il_379d1cfdad144979,suffix,*,*,c4ea2b0e6a7c08b145472d9ab461141529f6ee55e26a37a9351a84610c15b6fb,6,步,approved
