id	mode	scene	hierarchy	source_sha256	source_utf16_length	translation_base64
serialized_bf9833856d0bca58	exact	Main Menu	SpeedrunManager/Canvas/FinalCanvas/Verification	2f7f07682d78348998ebeefe74bf65fe1c4f640d1a920f286f8d9dad1b123e0c	6	5Luj56CB77yaIA==
serialized_a8ecd961d1d39765	exact	Main Menu	SpeedrunManager/Canvas/ThankYouCanvas/ThankYouNote/CloseButton/TitleText	7d9eb7acb13e24625c404401d8e88b2350e32162455885f18276cf802f7701ed	5	5YWz6Zet
serialized_9141d384f8d54c47	exact	Main Menu	SpeedrunManager/Canvas/ThankYouCanvas/ThankYouNote/ThankYouText	ea95cefc3d6673671b007d947155869b2e0d199b98c0c00289d2dae97733d364	312	5oGt5Zac77yB6L+Z5qCH5b+X552AIEVycmF0dW3vvJrnrKzkuIDnq6DnmoTnu5PmnZ/jgILluIzmnJvkvaDllpzmrKLmiJHku6znmoTmuLjmiI/vvJvkvZzkuLrkuIDkuKrlt6XkvZzlrqTvvIzmiJHku6zov6vkuI3lj4rlvoXmg7PorqnkvaDmjqLntKLmnKrmnaXnmoTmm7TmlrDkuI7pobnnm67vvIHmrKLov47liqDlhaXnpL7kuqTlqpLkvZPkuIrnmoTnpL7ljLrvvIzlkYror4nmiJHku6zkvaDlr7nov5nmrKHkvZPpqoznmoTnnIvms5XjgILlnKjmraTmnJ/pl7TvvIzokoLlsJTlvrflkozpn6blhbnlj6Tmlq/kvJrmg7Plv7XkvaDnmoTvvIE=
serialized_6e7da3b991dcbe0f	exact	Main Menu	SpeedrunManager/Canvas/ThankYouCanvas/ThankYouNote/TitleText	cdd2fb2d19c934d9a56255c937b731d4bd82a5d40c4909e49a0968c9344bb4da	10	6LCi6LCi77yB
serialized_332b01561b832f8c	exact	Map 0-1	*	080509bc869aa2ee8dbf42848e852bd66d9fe63364042b5dc624f576b677b495	53	6Zmk6Z2e6YeM6Z2i5bey57uP6JeP552A5LiA5Y+q5a6z576e55qE6J2Z6J2g44CC
serialized_640db98bdbad67fd	exact	Map 0-1	*	3bab6ce5cec8ae2f96d28777edc78832403d5b92f863287fa5185c6741be196c	76	57Of57OV77yM6L+Z5Lqb5Lmm55yf5peg6IGK77yB5biM5pyb5YW25LuW5Lmm5Yir5Lmf6L+Z5LmI5rKh5Yqy44CC
serialized_ac6bf21919927615	exact	Map 0-1	*	8809732edacad9f4ede8a37584b07e6d109e199452206e6131f37382363a149a	113	PGk+5ZOI5b636IKW5oGp5pWZ5o6IPC9pPueahDxpPuS7o+aVsOaWveazleWtpjwvaT7jgIE8aT7lt6XljKDmlq/nmq7nk6blhYs8L2k+55qEPGk+6IyD55W06K66PC9pPuKApuKApg==
serialized_933ddf73af275c92	exact	Map 0-1	*	8c9d15cb6f90efb6f1eecc100544df0f972c3ab96c6b94c1e2e37ec2e532276f	24	6L+Z6YeM5pyJ6IO95biu5Yqp6a2U5rOV55qE5Lic6KW/5ZCX77yf
serialized_5006593c8479dd76	exact	Map 0-1	*	8f16aafa9b5e0123c44873c38faf54fced93c0e09e091ac22be780d46b606b83	134	PGk+6aaW5bit5pa95rOV5biI6bKB5LiBPC9pPueahDxpPumtlOazleWIhuaekOWOn+eQhjwvaT7jgIE8aT7mnK/lo6vln4Pmloflhbk8L2k+55qEPGk+5YGP5b6u5YiG5ZSk546w5pyvPC9pPuKApuKApg==
serialized_67637f5c8605d235	exact	Map 0-1	*	98aca75493fd12e57036a440fcde6e8cd9f2cb9580f24ae44c31467c42ca09c3	65	6KaB5piv5pyJ5Lq66L+b5p2l77yM5oiR5Y+v5Lul6JeP6L+b6L+Z5aCG5Lmm6YeM4oCm4oCm
serialized_d5df18cca71d4899	exact	Map 0-1	*	a4e1256cc912292cb4c8804de19e7378e286823ed4cd6e154c10366897f90abe	33	5oiW6ICF5LiA5p2h54uh54y+55qE54uX77yM5oiW6ICF5LiA5Y+q5a6z576e55qE5bCP54yr44CC
serialized_53ee5a59563e06ab	exact	Map 0-1	*	f1b171df2a6ef01ef3cdfd1bc5ca9cd5a7c24c968f15cfe660a44b86f2d519d1	22	5ZGD77yM5oiR5pma54K55YaN55yL44CC
serialized_333a746f2484cca3	exact	Map 0-2	*	6215a9d0114017fd19be05afdc87ad1070f32991c9973df8b1cc6aac0c6ad920	59	5ZWK4oCm4oCm5oiR6KeJ5b6X5LyK5YWL5pav5Zyo5L6n6Z2i5Yi75LqG6Ieq5bex55qE55S75YOP44CC
serialized_0986af954cdd5e60	exact	Map 0-2	*	7ff4612e01df3d252c76659e60fdd8222eb1646d4ab49abf8a88eed543c89125	53	6L+Z5bqn6KKr56C05Z2P5LqG77yM5oiR55yL5LiN5riF5LiK6Z2i5YaZ55qE5a2X44CC
serialized_30c7a98f530ff0e2	exact	Map 0-2	*	947746d339657b96439a8429833f42668f1d738629b42b4d67893c9bee6b0357	47	5oiR5b6X5bCP5b+DPGk+5oGQ5oOn5Zyw56CWPC9pPuOAgg==
serialized_df315a70ed58e61f	exact	Map 0-2	*	a74586f9605e6bffd09b15e1eebb2c488230d4684bd18e5692ebf63af0d581b0	70	5LiN5bCP5b+D55qE6K+d77yM56KO6KOC55qE5Zyw5p2/5Lya5oqK5oiR55qE6ISa6Lid5byE5pat44CC
serialized_4c86006ad1f7c0bb	exact	Map 0-2	*	b1dcaa13ff109951a3ca7ac3147ee541fa45e531b24e224d27560ef58c4430be	91	PGk+6a2U5a+85biI6Im+6YeM5pav6aG/4oCU4oCU5Lmf6K645piv6a2U5rOV5Y+y5LiK5pyA5Lyf5aSn55qE57O757uf5a2m5a625ZKM5qSN54mp5a2m5a62PC9pPi4=
serialized_ab032beda4589fbc	exact	Map 0-2	*	df975c3182630750ee2f467e29b769680e830ab65f89df3a1f04807c1410a493	91	5Y2h54m5wrflvrfmlq/pm7fmganigJTigJTku6XlpKrnkIborrrnmoTlhYjpqbHvvIzngavnkIPmnK/kuI7orrjmhL/mnK/nrYnms5XmnK/nmoTliJvpgKDogIXjgII=
serialized_01589571cdaf46b9	exact	Map 0-3	*	2097cfc5048c1be19d608acd4afd40d7d0f08d5d77cb3673c7798682a1c92696	143	PGk+6K645aSa5Y6G5Y+y5a2m5a626K6k5Li677yM5aSn5oiY5piv5ber5biI5LiA5peP5Zyo6L+H5Y675LiA5Liq5Y2K5LiW57qq5Y+R5Yqo55qE5pyA6KGA6IWl44CB5pyA5YW35q+B54Gt5oCn55qE5oiY5LqJ44CCPC9pPg==
serialized_99e195e35ed3e72b	exact	Map 0-3	*	494f387d0b947aa2ed9fb2476b0bca2467b85e7ba3d97792be2e845a37b4d896	41	5ZOm5ZOm5ZOm4oCm4oCm5oiR5pyA5Zac5qyi6K+75oiY5LqJ5pWF5LqL5LqG4oCm4oCm
serialized_020fe662d4f83e88	exact	Map 0-3	*	6df3b06b02c5f0e650d594139cfacdb7f1580a57455b85ae4d8bfdf96c59889e	78	54i454i45Zyo5LuT5bqT6YeM5pyJ6Zeo5oiY5LqJ54Gr54Ku77yM5LiL5qyh5oiR5bim5p2l6Ziy6Lqr44CC
serialized_93064ef99928e0fe	exact	Map 0-3	*	b9e040da2b2aadc8cc59d4d6edcad4321a5af55673f77bea51276ccc3cb0d13f	137	PGk+5bC9566h5aaC5q2k77yM6L+Z5Zy65Yay56qB5o6o5Yqo5LqG5aSn6YeP6L+b5pS75LiO5a6e55So6a2U5rOV5oqA5pyv6L+b5q2l77yM5YW25Lit5pyA6YeN6KaB55qE5pyJPGk+4oCm4oCm
serialized_8e7ebb2370f9a4f4	exact	Map 0-4	*	8437ed9db812f64032043ab7ab47657df08b35fde41da6b4939b5689495e68a6	84	6YKj5piv6Zi25qKv5qCh6ZW/55qE55S75YOP77yB6K+l5q2777yM5LuW6L+e5Zyo55S75biD5LiK6YO956yR5LiN5Ye65p2l44CC
serialized_d3b85586059d9425	exact	Map 0-4	*	920b9e1d22fdb4bed594dde45b0e502b34a263f9be283d86fcf0f119aedc478d	73	5oiR5pWi6K+077yM5LuW5Y+q5piv5Zug5Li65oiR5Lus55qE55CD55CD6Zif6L+Y5Zyo6L+e6LSl6ICM55Sf5rCU44CC
serialized_e51cff4e5157c119	exact	Map 1-1	*	4b21a8d743d043292d8791dc653f6c7041b9d4351398a92a10a2a0cf04f9df80	41	JzxpPkd1aWxsZW1ldCDlrrbml4/miYDmnIk8L2k+Jw==
serialized_3a67ad86fb9b450c	exact	Map 1-1	*	5560a78c4f4897a3d2756998467f0a3e31bb76f440b0dd59c50d5e9abe3a072d	72	54Gv5Lqu552A77yM5L2G6YeM6Z2i5ZCs5LiN5Yiw5Lq65aOw44CC5oiR5LiN6K+l5b6F5Zyo6L+Z6YeM44CC
serialized_59f02d61ce5719a4	exact	Map 1-1	*	f1eeabb6d7a0f621118cc473e3b2b47eb325eafc0600ce888bd6928f4b82c383	67	56y85a2Q6ZSI5b6X55yf5Y6J5a6z44CC6Z+m5YW55Y+k5pav6KKr5Zuw5Zyo6L+Z6YeM5aSa5LmF5LqG77yf
serialized_8e6467a46d84db9f	exact	Map 1-2	*	74887340568ea794ca34e0c3e7480839c924a29e0c68582d2e5b14dfe2c1e150	46	5piO5piO6YO95piv6YGT5YW377yM5Li65LuA5LmI6Ze76LW35p2l6L+Z5LmI55yf5a6e77yf
serialized_bcd873fec2974fd8	exact	Map 1-2	*	93dac345023ffb515811090e47b7d17b5a8a85e2309f3dca2b385008ceb42ae1	57	5pei54S25oiR5Y+v5Lul57uV6L+H5Y6777yM6L+Z5omH6Zeo5pGG5Zyo6L+Z6YeM5bmy5LuA5LmI77yf
serialized_9f2f5c5a57cb3c5a	exact	Map 1-2	*	9dc347486dd1b37df78d9b93d1fcdd6fdd66e1af3813d06914e62150ba6aa296	104	6L+Z5byg5Z6r5a2Q5Lmf5piv4oCm4oCm5LiK6Z2i55qE5rex6Imy5rGh5riN6Iet5rCU54aP5aSp77yM55yL6LW35p2l5riF5rSB5pyv5pa95pS+5b6X5b6I5LuT5L+D44CC
serialized_b678e640d50c4f30	exact	Map 1-3A	*	20ffed86230982cde4210b0bd285b5daa29ce142b94a796c79804a01fb79411b	139	6L+Z5Lqb6aqo5aS06YO95YGa5LqG5qCH6K6w77yM5pWj5b6X5Yiw5aSE6YO95piv77yM5oiR55yL5LiN5Ye65Y6f5pys5bGe5LqO5aSa5bCR5Lq644CC5Lmf6K645ZKM5LmL5YmN6YKj5omH6Zeo5LiA5qC35piv5YGH55qE44CC
serialized_16987cc2a38bc810	exact	Map 1-3A	*	40867c1ab8feb524a1bead3b8c71e78d455afaa048f3fdb8aa1ee958f661efa6	89	PGk+6LCo5Lul5q2k57qq5b+1IFAuIOWFiOeUn+S4jiBTLiBHdWlsbGVtZXQg5aWz5aOr5a+55Zu95a6255qE6LSh54yuPC9pPuKApuKApg==
serialized_187ebefd052ae042	exact	Map 1-3A	*	7c1e1f1ed64acba59423cf3589884e5237a5f84d3dbee0f7b251c6260eb3a8d1	102	5oiR55yf576h5oWV5L2g6L+Z5Y+q5a6z576e55qE5bCP54yr44CC5oC75pyJ5LiA5aSp5oiR5Lya5a2m5Lya5Y+Y5b2i5pyv77yM5ZKM5L2g5LiA6LW36La05Zyo6YKj5Z2X55+z5aS05LiK552h5LiA5pW05aSp44CC
serialized_1494e531325224f3	exact	Map 1-3A	*	923f48e329f1a06fa743e5037067f9d65194ffe68362d8ace343f1fdb51d4a8c	38	5LuW5Lus5ZKM5aSn5oiY5pyJ5YWz5ZCX77yf
serialized_05730b344058b5ba	exact	Map 1-3A	*	94805aff869d5c7bace612524520adae5551fedb677df7f57b45195f5cf5e30c	29	6L+Z5Lqb572C57Kf6Iqx55yf5ryC5Lqu77yB
serialized_9345b7a38ac1499e	exact	Map 1-3B	*	10e7404e89c0400e309312cc36a43503ec0125975093803dbbc733ab0d474427	97	6YKj5Lqb6JiR6I+H55yL6LW35p2l6L2v6L2v55qE77yM6YCC5ZCI552h6KeJ77yM5L2G5oiR5Y+v5LiN5oOz552h552A5pe25ZC46L+b5a2i5a2Q44CC
serialized_9bc39e2047ae8b87	exact	Map 1-3B	*	8591fe284c846d3eb747b29030e8ef0bd849bd82b3eecafb3afc081ebd673330	33	PGk+5aW56ZW/55yg5LqO5q2kLCDmiJHnmoTph5Hnm4/oirE8L2k+
serialized_c9c92369cfc2ff0b	exact	Map 1-4	*	0fc030385a93da0a48f0d57ea61bf302644f273468c365823e6b3fe92fdf459b	69	PGk+6YeR5bqT6KOF5ruh5LiN5LmJ5LmL6LSi77yM5pe25YWJ5Y205bey5YCf6LS35LiA56m6PC9pPg==
serialized_b839b25447b1b012	exact	Map 1-4	*	473c1fb11913d6408313b1a80ab82c2b532d0bba9bd54d69c2de7eafc160878e	60	PGk+5ZSJ77yM5oiR5Y+X5ZCI5ZCM57qm5p2f77yM5LiN6IO95Y+q5oCq5L2g44CCPC9pPg==
serialized_4c873119744f07d6	exact	Map 1-4	*	7dffe0b2992203caab034e4b445f60b8488dd94f86788652ef22003d7f2857cb	63	PGk+57qi6buR5aKo55Sw6Ze077yM5a2m6ICF5q6S5ZG977yMPC9pPg==
serialized_5f120414c83dc7a6	exact	Map 1-4	*	dd49347213b1288350d0da2b58fe173a5e2d7271e13457466155a0a0ca121be7	76	PGk+5LiA5Lq65aGr5YmR77yM5LiA5Lq65omn56yU4oCU4oCU5rWu5aOr5b6355qE5Lqk5piT5L6/5Zyo5YW25LitPC9pPg==
serialized_73063c7a651a79a1	exact	Map 1-5A	*	2d850b06fb88381cc2d12ec836cbeb6a356a279a5ad1e0f28d2280576fbb3ea5	104	5Zu+5Lmm6aaG6YeM55qE5Y+m5LiA5bqn6ZuV5YOP77yMPGk+6a2U5a+85biI6Im+6YeM5pav6aG/4oCU4oCU5oqK5aSq5aSa5pe26Ze06Iqx5Zyo5Yeg5L2V5ZKM5qSN54mp5LiK44CCPC9pPg==
serialized_80bb62f614faee09	exact	Map 1-5A	*	3b0dc205d16a880181f73d9127c54e79b686880f31d418edd118524eeda10046	29	6YKj5piv5LuA5LmI5oSP5oCd77yf
serialized_a496a2fe7110dbcd	exact	Map 1-5A	*	428428fa071cd58953a91d5d32527a70d3ef61f63cec6fac90ab91ba233f9004	47	54mM5a2Q6K+05b6X5a+577yM5Yeg5L2V5ZKM55Sf6I+c6YO957Of6YCP5LqG44CC
serialized_abeb668cbffa76a8	exact	Map 1-5A	*	4e62e7e56878af124258e3ec117851f9c17cbfc44c7df0395fcc1178e7d0a317	58	5aaC5p6c5YmN6Lev6KKr5oyh5L2P77yM5YWI54K55Lqu5qmZ6Imy77yM5YaN54K55Lqu57Sr6Imy44CC
serialized_a81e4c2f69ad1604	exact	Map 1-5A	*	a525ee469be28e91d4417b9fc95a9d18333144f35c763d3aae7bc3ed2c716509	51	6L+Z5piv5Zu+5Lmm6aaG6YeM55qE6ZuV5YOP5LmL5LiA4oCm4oCm
serialized_44f07190d7482fb8	exact	Map 1-5A	*	d97e5094c4426e19ba160df422f8dda2517ad570dac716a8fc0994273c7e6874	137	PGk+5Y2h54m5wrflvrfmlq/pm7fmganigJTigJTmiJHop4Hov4fmnIDmsqHliJvmhI/nmoTlt6vluIjjgILku5bov5jmgLvmmK/mnIDlj5fmlrDnlJ/mrKLov47vvJvmiJHlvojlt67lirLvvIzmiYDku6XmiJHlgZrkuI3liLDjgII8L2k+
serialized_e1de5e0974e78d1a	exact	Map 1-5B	*	2d850b06fb88381cc2d12ec836cbeb6a356a279a5ad1e0f28d2280576fbb3ea5	104	5Zu+5Lmm6aaG6YeM55qE5Y+m5LiA5bqn6ZuV5YOP77yMPGk+6a2U5a+85biI6Im+6YeM5pav6aG/4oCU4oCU5oqK5aSq5aSa5pe26Ze06Iqx5Zyo5Yeg5L2V5ZKM5qSN54mp5LiK44CCPC9pPg==
serialized_04806f8ae0eac835	exact	Map 1-5B	*	428428fa071cd58953a91d5d32527a70d3ef61f63cec6fac90ab91ba233f9004	47	54mM5a2Q6K+05b6X5a+577yM5Yeg5L2V5ZKM55Sf6I+c6YO957Of6YCP5LqG44CC
serialized_bb3ce620dcf9ea14	exact	Map 1-5B	*	a525ee469be28e91d4417b9fc95a9d18333144f35c763d3aae7bc3ed2c716509	51	6L+Z5piv5Zu+5Lmm6aaG6YeM55qE6ZuV5YOP5LmL5LiA4oCm4oCm
serialized_946045e414a6dea9	exact	Map 1-5B	*	be6cd97517eec6eb615a1f0539a4b7dd868df59b5314ad7179e2100531b2c6f3	72	6L+Z5Lqb5LiN5piv6K++5aCC5LiK5a2m6L+H55qE56ym5paH44CC5aSn5qaC5LiN5piv5LuA5LmI6YeN6KaB5Lic6KW/44CC
serialized_2f427fee4760b754	exact	Map 1-5B	*	d97e5094c4426e19ba160df422f8dda2517ad570dac716a8fc0994273c7e6874	137	PGk+5Y2h54m5wrflvrfmlq/pm7fmganigJTigJTmiJHop4Hov4fmnIDmsqHliJvmhI/nmoTlt6vluIjjgILku5bov5jmgLvmmK/mnIDlj5fmlrDnlJ/mrKLov47vvJvmiJHlvojlt67lirLvvIzmiYDku6XmiJHlgZrkuI3liLDjgII8L2k+
serialized_fe2c8cf304974e80	exact	Map 1-6A	*	336c753fa56ef0c9a9cc4355228abbfeb0e18604f72af8b52f6035174ad0ff0e	50	6L+Z5LiA5bqn5q+U5YW25LuW5Lq65o+P6L+w55qE5aW955yL5aSa5LqG44CC
serialized_b2e8b0a55e3073f7	exact	Map 1-6A	*	ab5e9283385b431c65eccd902e33c6a28944667a5bf06a59c43946dd212d7fd8	121	PGk+5ZOm77yM5LmU5rK74oCm4oCm5LuW5Lus5Zyo5a2m6Zmi6YeM5oqK5L2g55qE5ZCN5a2X57Of6LmL5oiQ5LuA5LmI5qC377yb6YKj5Lqb57O757uf5a2m5a626ISR5Lit5qC55pys5a655LiN5LiL57u85ZCI5oCd57u044CCPC9pPg==
serialized_91b3289a7cdffa64	exact	Map 1-6A	*	aba898f4188b1251d2aad0f00290257e7ed51f9bb7876444327e7788f5a7750d	35	6KKr56C05Z2P55qE6ZuV5YOP5LiK5pyJ5byg57q45p2h4oCm4oCm
serialized_1c7e4a7c7f0ab5dd	exact	Map 1-6B	*	0e694353a02c189ab673d2927a14c3d2df02cf36c9eafe28129645f8f96e3779	95	5Yia5omN5pyJ5Lq65Zyo5b6A5rGg5aGY6YeM5pKS6Iqx55Oj546p5ZCX77yf6YKj5Lq65aSn5qaC6IOz6IaK5b6I55+t44CC
serialized_5141fb97764389ad	exact	Map 1-7	*	829012ebc5e79fc66728404ac7c480c1a1b76472bcb6b740d559d96587b587bd	109	6L+Z5Lqb56ym5Y+35q+U5LmL5YmN55qE56ym5paH5aSN5p2C5aSa5LqG44CC5oiR546w5Zyo5rKh5pe26Ze06Kej6K+777yB
serialized_8a605e2d41c32c46	exact	Map 1-7	*	bda0170a55da083296d93717b0c84d027ca7cae486eef91834a28d284a3cf0ff	74	6L+Z566x5a2Q5Y+v5pKR5LiN5L2P5oiR5ZKM6Z+m5YW555qE6YeN6YeP77yB4oCm4oCm56yo54yr5aS06bmw4oCm4oCm
serialized_47dd53aeb75499df	exact	Title Screen	Canvas/eula/Agree/Text (TMP)	da288642c92f72d03736491651c8fcc459efba182bf95ad06d5977156fd83a63	5	5ZCM5oSP
serialized_74cc410817fdfd1b	exact	Title Screen	Canvas/eula/description?	d2808ae3bf6a7b89fdb2b5e470644048b52692c87353f4a2fa664ae4418bd544	37	6K+36ZiF6K+75bm25o6l5Y+X5Lul5LiL5YaF5a6577ya
serialized_0a02af593fbda9fe	exact	Title Screen	Canvas/eula/ExitButton/Text (TMP)	d17d84a604994b722db37b35860b1ac7e8d9e43e725d0eb50702a9f7228a2999	4	6YCA5Ye6
